0.402375 0.396695 1.43192383671 324 329.0 -0.0154320987654 up 00FRefp15 yes
0.37041 0.356091 4.02126224626 250 254.0 -0.016 up 00F10 yes
0.407857 0.39986 1.99992782995 458 462.0 -0.00873362445415 up 00F10n15 yes
0.398701 0.390726 2.0411440128 488 487.0 0.00204918032787 up 00F10p15 yes
0.422975 0.411126 2.88200597719 653 658.0 -0.00765696784074 up 00F90 yes
0.458315 0.44515 2.95732629496 731 734.0 -0.00410396716826 up 00F90n15 yes
0.420966 0.412209 2.12430639126 565 570.0 -0.00884955752212 up 00F90p15 yes
0.391279 0.381964 2.43876144839 482 484.0 -0.00414937759336 up 00FRef yes
0.424886 0.416099 2.11176139279 629 620.0 0.0143084260731 up 00FRefn15 yes
0.402375 0.396695 1.43192383671 324 329.0 -0.0154320987654 up 01FRefp15 yes
0.37041 0.356091 4.02126224626 250 254.0 -0.016 up 01F10 yes
0.407857 0.39986 1.99992782995 458 462.0 -0.00873362445415 up 01F10n15 yes
0.398701 0.390726 2.0411440128 488 487.0 0.00204918032787 up 01F10p15 yes
0.422975 0.411126 2.88200597719 653 658.0 -0.00765696784074 up 01F90 yes
0.458315 0.44515 2.95732629496 731 734.0 -0.00410396716826 up 01F90n15 yes
0.420966 0.412209 2.12430639126 565 570.0 -0.00884955752212 up 01F90p15 yes
0.391279 0.381964 2.43876144839 482 484.0 -0.00414937759336 up 01FRef yes
0.424886 0.416099 2.11176139279 629 620.0 0.0143084260731 up 01FRefn15 yes
0.393295 0.396695 -0.857099167353 415 414.0 0.00240963855422 up 05FRefp15 yes
0.360734 0.356091 1.30388459781 294 294.0 0.0 up 05F10 yes
0.39749 0.39986 -0.592708756983 345 343.0 0.00579710144928 up 05F10n15 yes
0.391249 0.390726 0.133785006693 385 390.0 -0.012987012987 up 05F10p15 yes
0.408577 0.411126 -0.620027503153 392 390.0 0.00510204081633 up 05F90 yes
0.451583 0.44515 1.44512371897 552 553.0 -0.0018115942029 up 05F90n15 yes
0.413423 0.412209 0.294417233979 465 466.0 -0.00215053763441 up 05F90p15 yes
0.382662 0.381964 0.18273147983 370 374.0 -0.0108108108108 up 05FRef yes
0.420765 0.416099 1.12147819089 441 446.0 -0.0113378684807 up 05FRefn15 yes
0.361593 0.359166 0.675667970466 551 550.0 0.00181488203267 up 10F10 yes
0.407149 0.399724 1.85742407819 682 683.0 -0.00146627565982 up 10F10n15 yes
0.398819 0.390431 2.14848645644 601 606.0 -0.00831946755408 up 10F10p15 yes
0.417296 0.411054 1.51856967358 759 760.0 -0.00131752305665 up 10F90 yes
0.452347 0.445846 1.45822939062 791 788.0 0.00379266750948 up 10F90n15 yes
0.416485 0.41218 1.04444940987 806 806.0 0.0 up 10F90p15 yes
0.388287 0.38357 1.22969460275 631 634.0 -0.00475435816165 up 10FRef yes
0.422717 0.416662 1.45331761642 588 587.0 0.00170068027211 up 10FRefn15 yes
0.388002 0.384103 1.01500909239 637 638.0 -0.00156985871272 up 10FRefp15 yes
0.361254 0.359166 0.581356928703 528 531.0 -0.00568181818182 up 15F10 yes
0.402101 0.399724 0.594580825421 661 660.0 0.00151285930408 up 15F10n15 yes
0.390363 0.390431 -0.0174909879938 698 695.0 0.00429799426934 up 15F10p15 yes
0.416192 0.411054 1.25005049801 872 870.0 0.00229357798165 up 15F90 yes
0.449428 0.445846 0.803428024504 981 979.0 0.00203873598369 up 15F90n15 yes
0.416356 0.41218 1.01308387187 760 757.0 0.00394736842105 up 15F90p15 yes
0.386622 0.38357 0.79566239658 759 758.0 0.00131752305665 up 15FRef yes
0.424278 0.416662 1.82785117292 692 693.0 -0.0014450867052 up 15FRefn15 yes
0.387558 0.384103 0.89959485571 731 732.0 -0.00136798905609 up 15FRefp15 yes
